gs_name,gene_symbol
Macrophages.Immune system,CD19
Macrophages.Immune system,CD74
Macrophages.Immune system,CSF1R
Macrophages.Immune system,LGALS3
Macrophages.Immune system,CD68
Macrophages.Immune system,UCP2
Macrophages.Immune system,TREML4
Macrophages.Immune system,FGR
Macrophages.Immune system,CYBB
Macrophages.Immune system,CD200
Macrophages.Immune system,CD200R1
Macrophages.Immune system,GATA6
Macrophages.Immune system,ITGAX
Macrophages.Immune system,PPARG
Macrophages.Immune system,TYROBP
Macrophages.Immune system,RGS1
Macrophages.Immune system,DAB2
Macrophages.Immune system,P2RY6
Macrophages.Immune system,MAF
Macrophages.Immune system,AIF1
Macrophages.Immune system,CLEC10A
Macrophages.Immune system,ADGRE5
Macrophages.Immune system,SLC15A3
Macrophages.Immune system,CYP27A1
Macrophages.Immune system,SLC7A7
Macrophages.Immune system,RUNX3
Macrophages.Immune system,SYK
Mammary epithelial cells.Mammary gland,CSN2
Mammary epithelial cells.Mammary gland,BTN1A1
Mammary epithelial cells.Mammary gland,BTN2A2
Mammary epithelial cells.Mammary gland,BTN3A1
Mammary epithelial cells.Mammary gland,MMP14
Mammary epithelial cells.Mammary gland,TOX3
Mammary epithelial cells.Mammary gland,CDH1
Mammary epithelial cells.Mammary gland,FFAR1
Mammary epithelial cells.Mammary gland,PYGO2
Mammary epithelial cells.Mammary gland,SERPINB5
Mammary epithelial cells.Mammary gland,RUNX2
Mammary epithelial cells.Mammary gland,CITED1
Mammary epithelial cells.Mammary gland,IRF6
Mammary epithelial cells.Mammary gland,SULT1E1
Mammary epithelial cells.Mammary gland,KRT14
Mammary epithelial cells.Mammary gland,KDM3A
Mammary epithelial cells.Mammary gland,SLC30A2
Mammary epithelial cells.Mammary gland,PADI2
Mammary epithelial cells.Mammary gland,CLDN1
Mammary epithelial cells.Mammary gland,ABCG2
Mammary epithelial cells.Mammary gland,PIP
Mammary epithelial cells.Mammary gland,KRT5
Mammary epithelial cells.Mammary gland,PRLR
Mammary epithelial cells.Mammary gland,CLDN4
Mammary epithelial cells.Mammary gland,CSN3
Mammary epithelial cells.Mammary gland,CSN1S1
Mammary epithelial cells.Mammary gland,RARRES1
Mammary epithelial cells.Mammary gland,KRT17
Mammary epithelial cells.Mammary gland,NNMT
Mammary epithelial cells.Mammary gland,ALDH1A3
Mammary epithelial cells.Mammary gland,SGMS2
Mammary epithelial cells.Mammary gland,PIEZO1
Mammary epithelial cells.Mammary gland,ANO1
Mammary epithelial cells.Mammary gland,WNT5B
Mammary epithelial cells.Mammary gland,NEDD9
Mammary epithelial cells.Mammary gland,FOXP4
Mammary epithelial cells.Mammary gland,LSR
Mammary epithelial cells.Mammary gland,LIF
Mammary epithelial cells.Mammary gland,KRT19
Mammary epithelial cells.Mammary gland,KRT7
Mammary epithelial cells.Mammary gland,STAT3
Mammary epithelial cells.Mammary gland,KRT8
Mammary epithelial cells.Mammary gland,KRT18
Mast cells.Immune system,KIT
Mast cells.Immune system,ENPP3
Mast cells.Immune system,IL2RA
Mast cells.Immune system,FCER2
Mast cells.Immune system,IL17A
Mast cells.Immune system,CRH
Mast cells.Immune system,HSD11B1
Mast cells.Immune system,CD274
Mast cells.Immune system,CXCR2
Mast cells.Immune system,CXCR4
Mast cells.Immune system,CCR3
Mast cells.Immune system,CCR5
Mast cells.Immune system,LTC4S
Mast cells.Immune system,GPR34
Mast cells.Immune system,MGST2
Mast cells.Immune system,ACHE
Mast cells.Immune system,CPA3
Mast cells.Immune system,CPA1
Mast cells.Immune system,CMA1
Mast cells.Immune system,HNMT
Mast cells.Immune system,TPSAB1
Mast cells.Immune system,PTGDS 
Mast cells.Immune system,CFP
Mast cells.Immune system,RAB27B
Mast cells.Immune system,SLA
Mast cells.Immune system,IL1RL1
Mast cells.Immune system,GNAI1
Mast cells.Immune system,CFD
Mast cells.Immune system,OSBPL8
Mast cells.Immune system,ADORA3
Mast cells.Immune system,HS3ST1
Mast cells.Immune system,CSF2RB
Mast cells.Immune system,DAPP1
Mast cells.Immune system,SLC6A4
Mast cells.Immune system,MAOB
Mast cells.Immune system,CSRNP1
Mast cells.Immune system,CYP11A1
Mast cells.Immune system,RGS1
Mast cells.Immune system,PLEK
Mast cells.Immune system,HDC
Mast cells.Immune system,TPSB2
Mast cells.Immune system,TPH1
Mast cells.Immune system,CD55
Mast cells.Immune system,RGS13
Mast cells.Immune system,TPSG1
Mast cells.Immune system,SOCS1
Mast cells.Immune system,BTK
Mast cells.Immune system,IL4
Mast cells.Immune system,MS4A2
Mast cells.Immune system,VWA5A
Mast cells.Immune system,FCER1A
Mast cells.Immune system,MCEMP1
Mast cells.Immune system,MILR1
Mast cells.Immune system,CCL2
Mast cells.Immune system,CREB3L1
Mast cells.Immune system,EDNRA
Mast cells.Immune system,HS6ST2
Mast cells.Immune system,KCNE3
Mast cells.Immune system,MEIS2
Mast cells.Immune system,MRGPRX2
Mast cells.Immune system,PLAU
Mast cells.Immune system,ADAMTS9
Mast cells.Immune system,CHST1
Mast cells.Immune system,COBL
Mast cells.Immune system,CTSG
Mast cells.Immune system,DNM3
Mast cells.Immune system,FAM198B
Mast cells.Immune system,GRIK2
Mast cells.Immune system,HPGDS
Mast cells.Immune system,HS3ST3A1
Mast cells.Immune system,PAPSS2
Mast cells.Immune system,PCBD1
Mast cells.Immune system,PCP4L1
Mast cells.Immune system,RNF128
Mast cells.Immune system,SLC29A1
Mast cells.Immune system,SLC45A3
Mast cells.Immune system,STARD13
Mast cells.Immune system,A4GALT
Mast cells.Immune system,ACER3
Mast cells.Immune system,ARMCX3
Mast cells.Immune system,ATL2
Mast cells.Immune system,BBS10
Mast cells.Immune system,BMPR2
Mast cells.Immune system,C2
Mast cells.Immune system,CCDC141
Mast cells.Immune system,CCL7
Mast cells.Immune system,CDC42BPA
Mast cells.Immune system,CDH9
Mast cells.Immune system,COPZ2
Mast cells.Immune system,ZDHHC13
Mast cells.Immune system,WDR60
Mast cells.Immune system,UNC13B
Mast cells.Immune system,TRANK1
Mast cells.Immune system,TIAM2
Mast cells.Immune system,TCF7L1
Mast cells.Immune system,STK32B
Mast cells.Immune system,ST6GALNAC3
Mast cells.Immune system,SOCS2
Mast cells.Immune system,SPRED1
Mast cells.Immune system,SMPX
Mast cells.Immune system,SMARCA1
Mast cells.Immune system,SLC7A5
Mast cells.Immune system,SLC4A4
Mast cells.Immune system,SLC31A2
Mast cells.Immune system,SGCE
Mast cells.Immune system,ROR1
Mast cells.Immune system,RNF180
Mast cells.Immune system,RIOK2
Mast cells.Immune system,RBFOX1
Mast cells.Immune system,RAPGEF2
Mast cells.Immune system,PDE1C
Mast cells.Immune system,PCDH7
Mast cells.Immune system,OPTN
Mast cells.Immune system,OAF
Mast cells.Immune system,NEO1
Mast cells.Immune system,NDST2
Mast cells.Immune system,NCEH1
Mast cells.Immune system,MRGPRX1
Mast cells.Immune system,MLPH
Mast cells.Immune system,MITF
Mast cells.Immune system,MFGE8
Mast cells.Immune system,LSAMP
Mast cells.Immune system,LRRC66
Mast cells.Immune system,LIMA1
Mast cells.Immune system,KRT4
Mast cells.Immune system,KDELR3
Mast cells.Immune system,IDS
Mast cells.Immune system,HSPA13
Mast cells.Immune system,HS2ST1
Mast cells.Immune system,GPM6A
Mast cells.Immune system,GP1BA
Mast cells.Immune system,GNAZ
Mast cells.Immune system,FAM84A
Mast cells.Immune system,FAM129B
Mast cells.Immune system,EXT1
Mast cells.Immune system,ESYT3
Mast cells.Immune system,ENO2
Mast cells.Immune system,ENAH
Mast cells.Immune system,DUSP1
Mast cells.Immune system,DGKI
Mast cells.Immune system,DDC
Mast cells.Immune system,DCLK3
Megakaryocytes.Immune system,ITGA2B
Megakaryocytes.Immune system,GP1BA
Megakaryocytes.Immune system,ITGB3
Megakaryocytes.Immune system,MPL
Megakaryocytes.Immune system,LAT
Megakaryocytes.Immune system,PLEK
Megakaryocytes.Immune system,S100A9
Megakaryocytes.Immune system,S100A8
Megakaryocytes.Immune system,PF4
Megakaryocytes.Immune system,F13A1
Megakaryocytes.Immune system,CD9
Megakaryocytes.Immune system,EPOR
Megakaryocytes.Immune system,CXCR4
Megakaryocytes.Immune system,GP5
Megakaryocytes.Immune system,CXCR1
Megakaryocytes.Immune system,CXCR2
Megakaryocytes.Immune system,SLAMF1
Megakaryocytes.Immune system,PDE6B
Megakaryocytes.Immune system,MATK
Megakaryocytes.Immune system,SPON2
Megakaryocytes.Immune system,MKL2
Megakaryocytes.Immune system,TLR9
Megakaryocytes.Immune system,KIF5B
Megakaryocytes.Immune system,GATA1
Megakaryocytes.Immune system,FLI1
Megakaryocytes.Immune system,PROX1
Megakaryocytes.Immune system,SYP
Megakaryocytes.Immune system,TSPAN9
Megakaryocytes.Immune system,RGS18
Megakaryocytes.Immune system,TREML1
Megakaryocytes.Immune system,GATA2
Megakaryocytes.Immune system,VWF
Megakaryocytes.Immune system,ALOX12
Megakaryocytes.Immune system,SELP
Megakaryocytes.Immune system,NFATC1
Megakaryocytes.Immune system,CIB1
Megakaryocytes.Immune system,PLK3
Megakaryocytes.Immune system,MAFG
Megakaryocytes.Immune system,IL2RA
Megakaryocytes.Immune system,PECAM1
Megakaryocytes.Immune system,PPARG
Megakaryocytes.Immune system,IL6
Megakaryocytes.Immune system,IL21R
Megakaryocytes.Immune system,LRP1
Megakaryocytes.Immune system,ACHE
Megakaryocytes.Immune system,VEGFA
Megakaryocytes.Immune system,TGFB1
Megakaryocytes.Immune system,GP9
Melanocytes.Skin,AHR
Melanocytes.Skin,MC1R
Melanocytes.Skin,PMEL
Melanocytes.Skin,PTGDS
Melanocytes.Skin,SLC45A2
Melanocytes.Skin,MLANA
Melanocytes.Skin,MITF
Melanocytes.Skin,TYR
Melanocytes.Skin,TYRP1
Melanocytes.Skin,DCT
Melanocytes.Skin,FILIP1L
Melanocytes.Skin,GPNMB
Melanocytes.Skin,LOXL2
Melanocytes.Skin,ZC3H7A
Melanocytes.Skin,SLK
Melanocytes.Skin,DKK3
Melanocytes.Skin,AHNAK2
Melanocytes.Skin,HSPB1
Melanocytes.Skin,PAX3
Melanocytes.Skin,TRPM1
Melanocytes.Skin,CTNS
Melanocytes.Skin,ENPP1
Melanocytes.Skin,SOX9
Melanocytes.Skin,BNC2
Melanocytes.Skin,MEN1
Melanocytes.Skin,POMC
Melanocytes.Skin,TFAP2A
Melanocytes.Skin,RAB38
Melanocytes.Skin,TP63
Melanocytes.Skin,CRABP1
Melanocytes.Skin,BMI1
Melanocytes.Skin,PTN
Melanocytes.Skin,PRKN
Melanocytes.Skin,KLC2
Melanocytes.Skin,IL24
Melanocytes.Skin,TPH2
Melanocytes.Skin,PPARA
Melanocytes.Skin,PPARD
Melanocytes.Skin,PPARG
Melanocytes.Skin,PRKCA
Meningeal cells.Brain,FOXC1
Meningeal cells.Brain,FOXC2
Meningeal cells.Brain,BMP7
Meningeal cells.Brain,ZIC1
Meningeal cells.Brain,ZIC3
Meningeal cells.Brain,ALDH1A2
Meningeal cells.Brain,ALX4
Meningeal cells.Brain,IGF2
Meningeal cells.Brain,VTN
Meningeal cells.Brain,IGFBP2
Meningeal cells.Brain,DCN
Meningeal cells.Brain,LUM
Meningeal cells.Brain,PDGFRA
Meningeal cells.Brain,IL33
Meningeal cells.Brain,PTGDS
Meningeal cells.Brain,NNAT
Meningeal cells.Brain,NOV
Meningeal cells.Brain,SLC47A1
Merkel cells.Skin,CHGA
Merkel cells.Skin,KRT20
Merkel cells.Skin,FLI1
Merkel cells.Skin,CD99
Merkel cells.Skin,GNAI1
Merkel cells.Skin,VIL1
Merkel cells.Skin,PIEZO2
Merkel cells.Skin,ID2
Merkel cells.Skin,TRPV4
Merkel cells.Skin,ATOH1
Merkel cells.Skin,SOX2
Merkel cells.Skin,TTF1
Merkel cells.Skin,POU4F3
Merkel cells.Skin,GFI1
Merkel cells.Skin,KRT8
Merkel cells.Skin,KRT18
Mesangial cells.Kidney,PDGFB
Mesangial cells.Kidney,PDGFRB
Mesangial cells.Kidney,ACTA2
Mesangial cells.Kidney,TNS1
Mesangial cells.Kidney,SFRP2
Mesangial cells.Kidney,ECM1
Mesangial cells.Kidney,ANGPT2
Mesangial cells.Kidney,FGF1
Mesangial cells.Kidney,CTGF
Mesangial cells.Kidney,PLAU
Mesangial cells.Kidney,GATA3
Mesangial cells.Kidney,LEF1
Mesangial cells.Kidney,MRC1
Mesangial cells.Kidney,PML
Mesangial cells.Kidney,OGT
Mesangial cells.Kidney,NOCT
Mesangial cells.Kidney,NCOA2
Mesangial cells.Kidney,PER3
Mesangial cells.Kidney,PLA2R1
Mesangial cells.Kidney,TRIP4
Mesangial cells.Kidney,AMOTL2
Mesangial cells.Kidney,LATS2
Mesangial cells.Kidney,YAP1
Mesangial cells.Kidney,LRP5
Mesangial cells.Kidney,MIB1
Mesangial cells.Kidney,NOSTRIN
Mesangial cells.Kidney,ADAMTSL4
Mesangial cells.Kidney,EMILIN1
Mesangial cells.Kidney,ITGA8
Mesangial cells.Kidney,DYRK1A
Mesangial cells.Kidney,ARID5B
Mesangial cells.Kidney,CCR7
Mesangial cells.Kidney,FN1
Mesangial cells.Kidney,PAWR
Mesangial cells.Kidney,PTN
Mesangial cells.Kidney,SERPINE2
Mesangial cells.Kidney,TBX18
Mesangial cells.Kidney,TEK
Mesangial cells.Kidney,THY1
Mesangial cells.Kidney,MYL9
Mesangial cells.Kidney,TPM2
Mesangial cells.Kidney,CALD1
Mesangial cells.Kidney,HOPX
Mesangial cells.Kidney,NR4A2
Mesangial cells.Kidney,ACTN1
Mesangial cells.Kidney,AKAP12
Mesangial cells.Kidney,ROCK1
Mesangial cells.Kidney,SH3BGRL
Mesangial cells.Kidney,RASD1
Mesangial cells.Kidney,SNCG
Mesangial cells.Kidney,FILIP1L
Mesangial cells.Kidney,FLNA
Mesangial cells.Kidney,MEF2C
Mesangial cells.Kidney,CSTB
Mesangial cells.Kidney,SMARCA5
Mesangial cells.Kidney,PDE3A
Mesangial cells.Kidney,MAP3K20
Mesothelial cells.Epithelium,CALB2
Mesothelial cells.Epithelium,MUC16
Mesothelial cells.Epithelium,KRT5
Mesothelial cells.Epithelium,KRT6A
Mesothelial cells.Epithelium,DES
Mesothelial cells.Epithelium,CDH1
Mesothelial cells.Epithelium,HAS2
Mesothelial cells.Epithelium,KRT7
Mesothelial cells.Epithelium,ME1
Mesothelial cells.Epithelium,ME2
Mesothelial cells.Epithelium,MSLN
Mesothelial cells.Epithelium,THBD
Mesothelial cells.Epithelium,WT1
Mesothelial cells.Epithelium,LRRN4
Mesothelial cells.Epithelium,IL17RE
Mesothelial cells.Epithelium,LOX
Mesothelial cells.Epithelium,KCNAB1
Mesothelial cells.Epithelium,PKHD1L1
Mesothelial cells.Epithelium,SULF1
Mesothelial cells.Epithelium,DUSP5
Mesothelial cells.Epithelium,MIR22HG
Mesothelial cells.Epithelium,COBLL1
Mesothelial cells.Epithelium,ST3GAL1
Mesothelial cells.Epithelium,FBXO33
Mesothelial cells.Epithelium,FZD1
Mesothelial cells.Epithelium,RASL11A
Mesothelial cells.Epithelium,CDON
Mesothelial cells.Epithelium,BCL3
Mesothelial cells.Epithelium,ACKR3
Mesothelial cells.Epithelium,NPR1
Mesothelial cells.Epithelium,PCSK6
Mesothelial cells.Epithelium,DPP4
Mesothelial cells.Epithelium,RND1
Mesothelial cells.Epithelium,GBP2
Mesothelial cells.Epithelium,MEDAG
Mesothelial cells.Epithelium,AR
Mesothelial cells.Epithelium,LGALS7
Mesothelial cells.Epithelium,ANO1
Mesothelial cells.Epithelium,GSTA3
Mesothelial cells.Epithelium,OSR1
Mesothelial cells.Epithelium,TWSG1
Mesothelial cells.Epithelium,ADGRD1
Mesothelial cells.Epithelium,CRLS1
Mesothelial cells.Epithelium,FLNC
Mesothelial cells.Epithelium,PTGS2
Mesothelial cells.Epithelium,C2
Mesothelial cells.Epithelium,FMO2
Mesothelial cells.Epithelium,FMOD
Mesothelial cells.Epithelium,FGF1
Mesothelial cells.Epithelium,EFEMP1
Mesothelial cells.Epithelium,FRAS1
Mesothelial cells.Epithelium,RSPO1
Mesothelial cells.Epithelium,RARRES2
Microfold cells.GI tract,GP2
Microfold cells.GI tract,SPIB
Microfold cells.GI tract,PGLYRP1
Microfold cells.GI tract,EHF
Microfold cells.GI tract,ANXA5
Microfold cells.GI tract,SOX8
Microfold cells.GI tract,MIER3
Microfold cells.GI tract,NFIC
Microfold cells.GI tract,CXCL16
Microfold cells.GI tract,CTSD
Microfold cells.GI tract,CCL20
Microfold cells.GI tract,CTSH
Microfold cells.GI tract,MARCKSL1
Microfold cells.GI tract,RAC2
Microfold cells.GI tract,TNFAIP2
Microfold cells.GI tract,FABP5
Microfold cells.GI tract,GJB2
Microfold cells.GI tract,MFGE8
Microfold cells.GI tract,CYBA
Microfold cells.GI tract,TMPRSS2
Microfold cells.GI tract,AHR
Microfold cells.GI tract,MTF1
Microfold cells.GI tract,RELB
Microfold cells.GI tract,TULP4
Microfold cells.GI tract,ONECUT2
Microfold cells.GI tract,FOSL2
Microfold cells.GI tract,IRF6
Microfold cells.GI tract,IRF2
Microfold cells.GI tract,NFIB
Microfold cells.GI tract,FOXP4
Microglia.Brain,ITGAM
Microglia.Brain,ITGAX
Microglia.Brain,C5AR1
Microglia.Brain,CX3CR1
Microglia.Brain,P2RY12
Microglia.Brain,P2RX7
Microglia.Brain,CD40
Microglia.Brain,TREM2
Microglia.Brain,TMEM119
Microglia.Brain,GPR34
Microglia.Brain,TFF3
Microglia.Brain,SALL1
Microglia.Brain,CSF3R
Microglia.Brain,TCIRG1
Microglia.Brain,SUSD3
Microglia.Brain,GPR183
Microglia.Brain,VAV1
Microglia.Brain,SLC2A5
Microglia.Brain,IL21R
Microglia.Brain,IL10RA
Microglia.Brain,PTAFR
Microglia.Brain,LAG3
Microglia.Brain,ENTPD1
Microglia.Brain,ADRB2
Microglia.Brain,TMEM173
Microglia.Brain,TBXAS1
Microglia.Brain,P2RY6
Microglia.Brain,P2RY13
Microglia.Brain,CEBPA
Microglia.Brain,CD180
Microglia.Brain,MYO1F
Microglia.Brain,OLFML3
Microglia.Brain,S100A8
Microglia.Brain,LTC4S
Microglia.Brain,TGFBR1
Microglia.Brain,S100A9
Microglia.Brain,LPCAT2
Microglia.Brain,ITGB5
Microglia.Brain,LAIR1
Microglia.Brain,SPHK1
Microglia.Brain,COLEC12
Microglia.Brain,ALDH1A2
Microglia.Brain,AEBP1
Microglia.Brain,PTGDS
Microglia.Brain,CCR5
Microglia.Brain,SLCO2B1
Microglia.Brain,PTGS1
Microglia.Brain,APBB1IP
Microglia.Brain,CYFIP1
Microglia.Brain,CYTH4
Microglia.Brain,MERTK
Microglia.Brain,MAFB
Microglia.Brain,HPGDS
Microglia.Brain,BIN2
Microglia.Brain,CMTM6
Microglia.Brain,CCL4
Microglia.Brain,CCL3
Microglia.Brain,CCRL2
Microglia.Brain,UCP2
Microglia.Brain,CLEC3B
Microglia.Brain,MRC2
Microglia.Brain,CLEC10A
Microglia.Brain,PF4
Microglia.Brain,CD53
Microglia.Brain,FOS
Microglia.Brain,EGR1
Microglia.Brain,AIF1
Microglia.Brain,CTSS
Microglia.Brain,CSF1R
Microglia.Brain,SKI
Microglia.Brain,C1QB
Monocytes.Immune system,RGS1
Monocytes.Immune system,APOBEC3A
Monocytes.Immune system,CD7
Monocytes.Immune system,TET2
Monocytes.Immune system,CD40
Monocytes.Immune system,DYSF
Monocytes.Immune system,CMKLR1
Monocytes.Immune system,MEFV
Monocytes.Immune system,HCK
Monocytes.Immune system,FCGR3B
Monocytes.Immune system,PADI4
Monocytes.Immune system,GHSR
Monocytes.Immune system,ITGAX
Monocytes.Immune system,SELE
Monocytes.Immune system,TLR4
Monocytes.Immune system,AR
Monocytes.Immune system,CXCR4
Monocytes.Immune system,CD86
Monocytes.Immune system,CCR2
Monocytes.Immune system,TNFRSF14
Monocytes.Immune system,ADA2
Monocytes.Immune system,MGMT
Monocytes.Immune system,CD14
Monocytes.Immune system,CD33
Monocytes.Immune system,ITGAM
Monocytes.Immune system,ACE
Monocytes.Immune system,FUT4
Monocytes.Immune system,ICAM1
Monocytes.Immune system,SELL
Monocytes.Immune system,CD163
Monocytes.Immune system,FCGR1A
Monocytes.Immune system,FCGR2B
Monocytes.Immune system,ACP5
Monocytes.Immune system,MRC1
Monocytes.Immune system,TNF
Monocytes.Immune system,PLAU
Monocytes.Immune system,GBP1
Monocytes.Immune system,OAS1
Monocytes.Immune system,IRF7
Monocytes.Immune system,PLSCR1
Monocytes.Immune system,MX1
Monocytes.Immune system,IL1RN
Monocytes.Immune system,HLA-DRA
Monocytes.Immune system,IFIT1
Monocytes.Immune system,IDO1
Monocytes.Immune system,IFIT3
Monocytes.Immune system,TNFSF10
Monocytes.Immune system,CXCL10
Monocytes.Immune system,S100A9
Monocytes.Immune system,S100A8
Monocytes.Immune system,S100A4
Monocytes.Immune system,CLEC7A
Monocytes.Immune system,CSF3R
Monocytes.Immune system,MNDA
Monocytes.Immune system,MS4A6A
Monocytes.Immune system,ZFP36L2
Monocytes.Immune system,LTA4H
Monocytes.Immune system,CLEC12A
Monocytes.Immune system,CD48
Monocytes.Immune system,PRTN3
Monocytes.Immune system,FCGR3A
Monocytes.Immune system,VCAN
Monocytes.Immune system,IFITM3
Monocytes.Immune system,FN1
Monocytes.Immune system,ADGRE1
Monocytes.Immune system,CD44
Monocytes.Immune system,CSF1R
Monocytes.Immune system,CX3CR1
Monocytes.Immune system,ITGAL
Monocytes.Immune system,PECAM1
Monocytes.Immune system,PTPRC
Monocytes.Immune system,SPN
Monocytes.Immune system,PSAP
Monocytes.Immune system,FCN1
Monocytes.Immune system,LYZ
Monocytes.Immune system,RHOC
Monocytes.Immune system,PILRA
Monocytes.Immune system,NFKBIZ
Monocytes.Immune system,NAAA
Monocytes.Immune system,LY6E
Monocytes.Immune system,LYN
Monocytes.Immune system,MS4A7
Monocytes.Immune system,CEBPB
Monocytes.Immune system,CD68
Monocytes.Immune system,IFI30
Monocytes.Immune system,S100A12
Monocytes.Immune system,SERPINA1
Monocytes.Immune system,RGS2
Monocytes.Immune system,LST1
Monocytes.Immune system,SPI1
Monocytes.Immune system,TYMP
Monocytes.Immune system,CSTA
Monocytes.Immune system,FGL2
Monocytes.Immune system,PYCARD
Monocytes.Immune system,LYST
Monocytes.Immune system,CCL3
Monocytes.Immune system,IL1B
Monocytes.Immune system,CFP
Monocytes.Immune system,CD36
Motor neurons.Brain,ISL1
Motor neurons.Brain,MNX1
Motor neurons.Brain,ISL2
Motor neurons.Brain,CHAT
Motor neurons.Brain,VSX2
Motor neurons.Brain,EN1
Motor neurons.Brain,EVX1
Motor neurons.Brain,EVX2
Motor neurons.Brain,FGF1
Motor neurons.Brain,LHX3
Motor neurons.Brain,NKX6-1
Motor neurons.Brain,NGFR
Motor neurons.Brain,SIM1
Müller cells.Eye,TLR2
Müller cells.Eye,IL6
Müller cells.Eye,CNR2
Müller cells.Eye,VEGFA
Müller cells.Eye,SLC38A5
Müller cells.Eye,SLC38A3
Müller cells.Eye,IL33
Müller cells.Eye,RDH10
Müller cells.Eye,SLITRK2
Müller cells.Eye,SYNPR
Müller cells.Eye,CROT
Müller cells.Eye,CRYM
Müller cells.Eye,COL9A1
Müller cells.Eye,SIX3OS1
Müller cells.Eye,DAPL1
Müller cells.Eye,AQP4
Müller cells.Eye,RLBP1
Müller cells.Eye,DKK3
Müller cells.Eye,VSX2
Müller cells.Eye,COL1A1
Müller cells.Eye,COL2A1
Müller cells.Eye,COL3A1
Müller cells.Eye,COL4A2
Müller cells.Eye,COL5A1
Müller cells.Eye,COL6A1
Müller cells.Eye,COL11A1
Müller cells.Eye,GLUL
Müller cells.Eye,CLU
Müller cells.Eye,S100A16
Müller cells.Eye,SOX2
Müller cells.Eye,APOE
Müller cells.Eye,DBI
Müller cells.Eye,GNAI2
Müller cells.Eye,GPR37
Müller cells.Eye,KCNJ2
Müller cells.Eye,KCNJ10
Müller cells.Eye,SPC25
Müller cells.Eye,ITM2B
Müller cells.Eye,ATG4B
Müller cells.Eye,CA2
Müller cells.Eye,ZBED4
Müller cells.Eye,PRDX6
Müller cells.Eye,SLC1A3
Müller cells.Eye,HES1
Müller cells.Eye,KIT
Müller cells.Eye,CRB1
Müller cells.Eye,ANXA4
Müller cells.Eye,CD44
Müller cells.Eye,GSTM5
Müller cells.Eye,SLC6A1
Müller cells.Eye,SFTPA1
Myeloid-derived suppressor cells.Immune system,ITGAM
Myeloid-derived suppressor cells.Immune system,FUT4
Myeloid-derived suppressor cells.Immune system,CD33
Myeloid-derived suppressor cells.Immune system,CEACAM8
Myeloid-derived suppressor cells.Immune system,IL4R
Myeloid-derived suppressor cells.Immune system,CCR2
Myeloid-derived suppressor cells.Immune system,CD1D
Myeloid-derived suppressor cells.Immune system,FCGR3A
Myeloid-derived suppressor cells.Immune system,ICAM1
Myeloid-derived suppressor cells.Immune system,CD80
Myeloid-derived suppressor cells.Immune system,CXCR1
Myeloid-derived suppressor cells.Immune system,ADGRE1
Myeloid-derived suppressor cells.Immune system,S100A9
Myeloid-derived suppressor cells.Immune system,S100A4
Myeloid-derived suppressor cells.Immune system,S100A8
Myoblasts.Skeletal muscle,MYOG
Myoblasts.Skeletal muscle,LIF
Myoblasts.Skeletal muscle,NGF
Myoblasts.Skeletal muscle,IGF2
Myoblasts.Skeletal muscle,ANGPT2
Myoblasts.Skeletal muscle,ACHE
Myoblasts.Skeletal muscle,ADAM12
Myoblasts.Skeletal muscle,TPM2
Myoblasts.Skeletal muscle,ENO3
Myoblasts.Skeletal muscle,DES
Myoblasts.Skeletal muscle,CDH15
Myoblasts.Skeletal muscle,CAPN1
Myoblasts.Skeletal muscle,MYF6
Myoblasts.Skeletal muscle,MYF5
Myoblasts.Skeletal muscle,MYOD1
Myoblasts.Skeletal muscle,PAX3
Myoblasts.Skeletal muscle,PAX7
Myoblasts.Skeletal muscle,TBX3
Myoblasts.Skeletal muscle,TTN
Myoblasts.Skeletal muscle,MUSK
Myoblasts.Skeletal muscle,FLNC
Myoblasts.Skeletal muscle,FGFR4
Myoblasts.Skeletal muscle,STK40
Myoblasts.Skeletal muscle,CXCL1
Myoblasts.Skeletal muscle,TNFRSF12A
Myoblasts.Skeletal muscle,ARL4D
Myoblasts.Skeletal muscle,CCL2
Myoblasts.Skeletal muscle,MYD88
Myoblasts.Skeletal muscle,BRAF
Myoblasts.Skeletal muscle,EGFR
Myoblasts.Skeletal muscle,ZBTB16
Myoblasts.Skeletal muscle,SIX1
Myoblasts.Skeletal muscle,PDZRN3
Myocytes.Skeletal muscle,ACTC1
Myocytes.Skeletal muscle,FHL2
Myocytes.Skeletal muscle,ACTA1
Myocytes.Skeletal muscle,TNNI1
Myocytes.Skeletal muscle,TNNI2
Myocytes.Skeletal muscle,TNNT1
Myocytes.Skeletal muscle,TNNT3
Myocytes.Skeletal muscle,TNNC1
Myocytes.Skeletal muscle,TNNC2
Myocytes.Skeletal muscle,ACTN2
Myocytes.Skeletal muscle,ACTN3
Myocytes.Skeletal muscle,ANKRD1
Myocytes.Skeletal muscle,ANKRD2
Myocytes.Skeletal muscle,CAPZA3
Myocytes.Skeletal muscle,CLOCK
Myocytes.Skeletal muscle,DES
Myocytes.Skeletal muscle,DMD
Myocytes.Skeletal muscle,IL4
Myocytes.Skeletal muscle,ITGA7
Myocytes.Skeletal muscle,LAMA2
Myocytes.Skeletal muscle,LAMB1
Myocytes.Skeletal muscle,LDB1
Myocytes.Skeletal muscle,LDB3
Myocytes.Skeletal muscle,MSTN
Myocytes.Skeletal muscle,MYH1
Myocytes.Skeletal muscle,MYH4
Myocytes.Skeletal muscle,MYH7
Myocytes.Skeletal muscle,MYH8
